,0,1,2,3,4,5,6,7,8,9,10,11,12
0,48.35625,33.50403835267474,57.51875,33.979106057068364,53.27875,35.46210721936163,0.39638993699079594,0.14069226394631335,0.2194030078088557,0.1701417605845625,0.22920588235294118,0.13583911225244266,0.0
1,85.555625,39.141817866054396,95.235625,39.74138404559377,94.76125,43.80876622820483,0.4644104505493196,0.14260107838180083,0.14450984888815444,0.12187202915573289,0.3819534313725491,0.1625738348325306,1.0
2,71.338125,35.630447604322555,80.0525,34.842391475758376,78.88375,35.59905526748568,0.4398308418697073,0.15395070831704513,0.15671882543293297,0.14516661918245083,0.3196029411764706,0.1367285424638848,0.0
3,69.689375,37.60522419969564,78.231875,37.22001288264655,79.70875,37.16280295453372,0.45512778653439445,0.17299806295163828,0.17774157777265107,0.14188272215368314,0.3202990196078431,0.14398167179792534,0.0
4,49.875,26.080895785996308,66.89,29.59219322726857,61.479375,30.439974944296107,0.4475444623186401,0.1024265255339221,0.2887542671720989,0.1564486420320613,0.26658333333333334,0.11835364924212238,1.0
5,74.425,35.34015952142831,86.5975,37.54639455060899,88.31375,39.43482358192439,0.525953083602156,0.06138243259346631,0.18268340827338161,0.08209088990806089,0.35293627450980397,0.15054156999774387,1.0
6,59.115,29.58192902770203,67.729375,32.14793752497001,75.439375,34.14731064973309,0.5511379603558827,0.11051817610376444,0.22609444698528136,0.11723027228778488,0.2970441176470588,0.13316905167316245,0.0
7,78.15625,38.52305265600715,91.34375,40.76633826991946,96.48875,41.83288029095654,0.5137004459519177,0.12337182611750684,0.20910256097946595,0.099175302855613,0.3803946078431373,0.1618117281441733,0.0
8,82.488125,37.499714785373705,94.269375,41.62855765108101,99.305,43.020657537978195,0.5106905326202272,0.14972494470814574,0.19512764137851735,0.10884706139123596,0.3936960784313726,0.16645186590716066,1.0
9,78.618125,45.684500068232936,88.485,49.531515472474695,91.374375,52.076750746944406,0.47648637008714645,0.17134427100684477,0.17822102896590714,0.13508217834664724,0.36294117647058827,0.1997967055981117,0.0
10,55.581875,37.565919348318566,63.7125,36.95065755504224,59.319375,39.51733638049729,0.40130144774466797,0.1420004088317273,0.1887025765668989,0.16770525176007836,0.25198039215686274,0.1471579391477399,0.0
11,91.19125,39.41414306359457,97.92875,42.90693327933727,99.408125,45.446702949547124,0.44128427366262885,0.1973544687989223,0.10430216377723318,0.10380480697469686,0.394578431372549,0.17435920771244046,1.0
12,63.096875,36.688792433580794,71.405,36.04958009464188,73.40125,37.47579550106308,0.46605897862784557,0.1717874257116163,0.1948244024913203,0.1556279027272538,0.29638480392156863,0.1434589533737946,0.0
13,75.416875,42.95317904689215,78.91625,43.99091367472947,81.54,43.12587274479207,0.46199844835999215,0.2197883961451246,0.1348594418104827,0.17415278946031673,0.32135049019607836,0.16762057035823014,0.0
14,60.39625,44.77568241732894,79.8925,45.947181020711156,74.14125,48.69872994686309,0.4436003894952462,0.1247328016907679,0.3028822843131131,0.19929938067235306,0.3194191176470588,0.18427701695294538,1.0
15,76.0625,23.813753247860785,87.790625,27.591924309648558,93.14625,29.55475614748834,0.5531671735751416,0.03034150553065863,0.18012108803266222,0.06693636013096275,0.36613725490196075,0.11529323562421052,1.0
16,66.33625,28.684153917058456,72.289375,30.731671563866733,74.96125,31.974263063243537,0.5207105032295182,0.11784878089232968,0.12409094769746616,0.11125023540521198,0.29455637254901956,0.12491938863141201,0.0
17,72.48,22.379306289516663,85.34625,25.20463967085227,90.656875,26.709158358779764,0.5316091657694664,0.09478715062711827,0.19910321017824642,0.08955798005678342,0.3556348039215686,0.10446537905330949,0.0
18,85.325625,34.47059751961626,92.704375,38.19766983546738,96.1,39.95178343954122,0.5126092856269192,0.16084117990737465,0.12398324043259792,0.10075706680385883,0.3776911764705882,0.1553372822481699,1.0
19,83.854375,40.150646549705456,91.666875,44.06016798350155,94.60375,46.70567937561234,0.5049306779068408,0.180192367728132,0.13568941891796718,0.11511391741023762,0.3740196078431372,0.1796756069188178,0.0
20,60.714375,38.10707340323283,68.633125,38.73726923434814,65.658125,41.17096970541713,0.41303697104375325,0.16747981476380752,0.176769197762112,0.1523044376664897,0.2747524509803922,0.15502690649546247,0.0
21,90.426875,38.812429101183234,97.491875,41.87794686925775,100.03125,44.62657866605393,0.4670380315240729,0.17338675959432115,0.12269322174992121,0.103620537788991,0.3969411764705882,0.17138265999696564,1.0
22,56.69625,31.171565343073485,66.36625,31.130485234533367,64.776875,33.8008260288765,0.458911885694055,0.12174986811449143,0.21020755765759902,0.16390643774837002,0.2683897058823529,0.12533485020857923,0.0
23,58.585,34.415570967223545,64.545625,35.280276619655,65.170625,36.48234521120284,0.4328548098560784,0.19484762824282761,0.16667869321506734,0.16965933223525834,0.2636838235294118,0.14050053734277398,0.0
24,61.368125,43.54100204387096,75.37875,45.78610923017482,72.4425,49.65420872141656,0.45355776692949584,0.11761458072734848,0.2573470494279767,0.17711787510441476,0.3024093137254902,0.1861374642763202,1.0
25,47.1675,24.76728070963787,59.725,26.285749466203164,56.174375,28.10883256841833,0.46679100950822705,0.11149430717619371,0.24118659114501173,0.14755888446969737,0.23796078431372547,0.10597636349383367,1.0
26,47.555,25.792212487493195,61.48625,27.75008668342317,55.649375,28.763587000048776,0.3947170989100687,0.15184332572425366,0.26981997348164355,0.16749117707474478,0.24523039215686274,0.11037091781457227,0.0
27,73.80875,43.21081662544114,80.125625,44.771333946615606,81.625625,45.894884991242485,0.4466042942790778,0.17445901317823895,0.14495988019154363,0.17852144935000488,0.32294852941176466,0.1777145938798598,0.0
28,82.334375,37.02627537789043,88.85,40.61154392534221,92.828125,42.40680763726945,0.5061455022686604,0.1626714542478882,0.11746830834962096,0.11217939211831245,0.3642916666666667,0.16585671559913678,1.0
29,68.65,42.64975087852214,77.030625,46.27581373794928,79.79875,49.76494246392233,0.48306892341047514,0.18198757381442185,0.18323400941652365,0.1605979050523951,0.31804411764705875,0.19074233254080358,0.0
30,66.065,35.7406564713073,73.714375,37.65362257949924,74.34875,40.10619806759923,0.4500274572850816,0.16964768257561272,0.1617900184047858,0.13029989041179793,0.3004485294117647,0.15265757609111388,0.0
31,96.675625,45.24811218006089,104.79125,46.45974250291859,106.369375,48.239200212165365,0.4549508482587064,0.1734099757134268,0.13409328707394436,0.1318926756286516,0.42384558823529417,0.1871872529321238,1.0
32,51.40875,32.110810849891344,65.680625,30.70828267111945,57.58875,32.88236036901092,0.4043843268762466,0.10232274760864589,0.26442520166317524,0.16326476865219522,0.25964215686274505,0.12089957725592462,0.0
33,84.203125,71.65298748296804,89.368125,69.74420304931711,88.758125,69.45989577795503,0.35633415891651055,0.1976994217365351,0.18425198541380244,0.17469653246896566,0.36117401960784307,0.2744282651900968,0.0
